,customer_id
3536,6e0845e4-ab22-11ea-b736-000d3a38a36f
3546,13cc7d14-a76a-11e9-a2fc-000d3a38a36f
3549,6cc19ec0-1ad0-11ea-98d5-000d3a38a36f
3567,a8be615a-b154-11e9-9757-000d3a38a36f
3580,b19b2036-ad96-11e9-a2fc-000d3a38a36f
3583,43ba7d24-26bc-11ea-aaaa-000d3a38a36f
3589,690978b8-5bf6-11ea-b2c7-000d3a38a36f
3590,36dcd53c-48a6-11ea-b6c0-000d3a38a36f
3599,17815cfa-1ef1-11ea-81ff-000d3a38a36f
3604,89d4a4d6-33b0-11eb-9a15-000d3a38a36f
3605,f4bdd852-a5b4-11e9-a2fc-000d3a38a36f
3612,dfcdccfc-1e97-11ea-aa32-000d3a38a36f
3626,026f662a-c524-11ea-9dde-000d3a38a36f
3631,1b80b3ce-9ed0-11e9-9897-000d3a38a36f
3635,da9f3cb6-9d1e-11e9-9897-000d3a38a36f
3642,08dd19e2-aeed-11e9-a2fc-000d3a38a36f
3658,cb586c36-a7fb-11e9-a2fc-000d3a38a36f
3674,01abd05c-b1f7-11e9-89fa-000d3a38a36f
3682,d7388130-48e0-11eb-806e-000d3a38a36f
3695,49729bfc-aceb-11e9-a2fc-000d3a38a36f
3700,7df9f5dc-1de3-11ea-8bf2-000d3a38a36f
3701,66e34baa-4e49-11ea-99ba-000d3a38a36f
3724,0b187a1e-5bca-11ea-ba38-000d3a38a36f
3727,07aaa352-a90f-11e9-a2fc-000d3a38a36f
3728,18a387ca-a908-11e9-a2fc-000d3a38a36f
3745,8ba1ad72-23c1-11ea-8523-000d3a38a36f
3755,91168caa-9b80-11ea-a27a-000d3a38a36f
3757,0954c188-5f21-11ea-be5b-000d3a38a36f
3758,4158fe5c-3878-11ea-85d6-000d3a38a36f
3790,b92a0f88-a5de-11ea-bd63-000d3a38a36f
3792,da4bda7e-d60a-11e9-93bc-000d3a38a36f
3794,d8ce249e-af64-11e9-a2fc-000d3a38a36f
3807,9967ed30-9505-11ea-85df-000d3a38a36f
3818,13fe9852-a798-11e9-a2fc-000d3a38a36f
3819,7e4a1952-a6e9-11e9-a2fc-000d3a38a36f
3832,8a6a2906-1fcb-11ea-87bf-000d3a38a36f
3840,09c78324-a0dd-11e9-a2fc-000d3a38a36f
3843,284f7e46-2927-11ea-b87a-000d3a38a36f
3849,018b9230-aae3-11e9-a2fc-000d3a38a36f
3853,a7328a90-7117-11ea-adca-000d3a38a36f
3871,a975c58e-dfbc-11e9-957d-000d3a38a36f
3873,200159aa-b201-11e9-89fa-000d3a38a36f
3874,3b5d82f2-aa3d-11ea-b736-000d3a38a36f
3883,eacb8de4-5b53-11ea-8a66-000d3a38a36f
3921,1ba38c82-9f1b-11e9-9897-000d3a38a36f
3924,309d3bd8-f808-11e9-b138-000d3a38a36f
3933,1fc7fa2e-b06d-11e9-9757-000d3a38a36f
3936,7e06322a-5bb4-11ea-a1f0-000d3a38a36f
3937,2fcef48e-2e5a-11ea-b1e2-000d3a38a36f
3943,0e5905de-aabf-11e9-a2fc-000d3a38a36f
3945,658cc8e6-aef1-11e9-a2fc-000d3a38a36f
3969,bef9167e-416c-11ea-96d9-000d3a38a36f
3972,6ebaf5a8-a953-11e9-a2fc-000d3a38a36f
3974,3f118c82-a146-11e9-a2fc-000d3a38a36f
3987,aa3d2a8c-a54e-11e9-a2fc-000d3a38a36f
4003,e51104a0-aa9c-11e9-a2fc-000d3a38a36f
4004,89a14180-b04a-11e9-9757-000d3a38a36f
4012,ebcdbc94-27a5-11ea-aaaa-000d3a38a36f
4015,ae971e0a-5b40-11ea-9515-000d3a38a36f
4030,6431a7a6-6381-11ea-a6dc-000d3a38a36f
4032,52ab4df2-ae8c-11e9-a2fc-000d3a38a36f
4034,3bf28a84-6274-11ea-9861-000d3a38a36f
4036,c2509ee0-a901-11e9-a2fc-000d3a38a36f
4044,42aafd0a-9f2b-11e9-9897-000d3a38a36f
4050,2662f24c-fcbe-11e9-a5e8-000d3a38a36f
4060,1adffcda-f3d1-11e9-9346-000d3a38a36f
4065,c9f79a46-3a0e-11eb-a48e-000d3a38a36f
4068,5ade1886-b131-11e9-9757-000d3a38a36f
4069,09331eda-ad69-11e9-a2fc-000d3a38a36f
4080,af6919c0-a518-11e9-a2fc-000d3a38a36f
4085,21a46b10-26f2-11ea-aaaa-000d3a38a36f
4087,5ee23224-ad83-11ea-b736-000d3a38a36f
4089,b9035724-d69c-11e9-93bc-000d3a38a36f
4091,a873004e-2b42-11ea-9d27-000d3a38a36f
4092,384cc1fe-fe44-11e9-a5e8-000d3a38a36f
4094,75e3869a-b6e7-11ea-b48c-000d3a38a36f
4095,6f048884-6cfe-11ea-b576-000d3a38a36f
4102,6f522884-9d4a-11e9-9897-000d3a38a36f
4111,38c2c96e-adc9-11ea-b736-000d3a38a36f
4119,f91f4b9e-dd5b-11ea-9c1f-000d3a38a36f
4123,40d519c0-5b96-11ea-b202-000d3a38a36f
4129,2bda4792-ee0f-11e9-9346-000d3a38a36f
4135,03646a4a-a7d8-11e9-a2fc-000d3a38a36f
4143,19e194d2-4ac6-11ea-8533-000d3a38a36f
4162,db102a0e-f036-11ea-bde9-000d3a38a36f
4166,e12381d8-a69b-11e9-a2fc-000d3a38a36f
4201,54426436-25b3-11ea-b1c8-000d3a38a36f
4204,4d30197c-a859-11e9-a2fc-000d3a38a36f
4210,da521e72-a82c-11e9-a2fc-000d3a38a36f
4211,08ce95e8-aac9-11e9-a2fc-000d3a38a36f
4222,1c2afc22-ae5b-11e9-a2fc-000d3a38a36f
4226,b008ffda-b1d4-11e9-89fa-000d3a38a36f
4246,5f4bbd30-c501-11ea-a1d0-000d3a38a36f
4253,d72b024e-b1d3-11e9-89fa-000d3a38a36f
4259,9e2c4c30-b09a-11e9-9757-000d3a38a36f
4272,94e58c76-ac27-11e9-a2fc-000d3a38a36f
4273,c3881962-31ab-11eb-81a1-000d3a38a36f
4276,c3740548-aa80-11e9-a2fc-000d3a38a36f
4284,0a7e2f2c-5b25-11ea-84b6-000d3a38a36f
4335,bdfe42c4-ad35-11e9-a2fc-000d3a38a36f
4352,237f8314-ab57-11e9-a2fc-000d3a38a36f
4363,32bd8ed6-af15-11e9-a2fc-000d3a38a36f
4373,645f1c92-d6f3-11e9-93bc-000d3a38a36f
4375,2b60a666-a6ad-11e9-a2fc-000d3a38a36f
4377,87a0a820-9de0-11e9-9897-000d3a38a36f
4379,21dad93c-5336-11ea-acd3-000d3a38a36f
4395,0bcd41f6-f842-11e9-b138-000d3a38a36f
4418,71423cb4-a51b-11e9-a2fc-000d3a38a36f
4422,a4bed1f2-9df4-11e9-9897-000d3a38a36f
4426,32fa78da-a580-11e9-a2fc-000d3a38a36f
4434,599ae03c-15f2-11ea-aa74-000d3a38a36f
4437,ffe7e6e4-5bb9-11ea-a4ac-000d3a38a36f
4439,8588b7ba-5b0b-11ea-8012-000d3a38a36f
4441,57f0da86-45cf-11ea-a691-000d3a38a36f
4458,51401858-f13f-11e9-9346-000d3a38a36f
4467,d92c7228-8772-11eb-9606-000d3a38a36f
4477,36d0a868-9dd2-11e9-9897-000d3a38a36f
4482,17739e6e-f289-11ea-9011-000d3a38a36f
4484,f998b2c0-6b20-11ea-9c62-000d3a38a36f
4492,c31878aa-646a-11ea-a507-000d3a38a36f
4493,3812050c-53fa-11eb-9e65-000d3a38a36f
4498,ea7ca7aa-a722-11e9-a2fc-000d3a38a36f
4499,a177e03c-adcc-11e9-a2fc-000d3a38a36f
4504,d2fdcdd2-a39b-11e9-a2fc-000d3a38a36f
4518,2939f2ca-ddb7-11e9-9cd3-000d3a38a36f
4523,d99cbf2c-ccdf-11ea-b1a6-000d3a38a36f
4525,23577e58-edf3-11e9-9346-000d3a38a36f
4526,71193cdc-a85f-11e9-a2fc-000d3a38a36f
4530,d658b3ba-a4e6-11e9-a2fc-000d3a38a36f
4543,f8502ec2-89fa-11ea-8ec0-000d3a38a36f
4545,226dce68-4620-11ea-b6c0-000d3a38a36f
4546,50a81a06-0185-11eb-9c30-000d3a38a36f
4561,70f23330-a260-11e9-a2fc-000d3a38a36f
4565,b9eb3016-ff29-11e9-a5e8-000d3a38a36f
4570,8969a042-abce-11ea-b736-000d3a38a36f
4587,0a9011fe-2f71-11ea-bb80-000d3a38a36f
4593,45dae7ce-165e-11ea-aa74-000d3a38a36f
4634,8ab3c094-d6eb-11e9-93bc-000d3a38a36f
4657,11fb8f1e-9e25-11e9-9897-000d3a38a36f
4661,65781176-52f2-11ea-9ade-000d3a38a36f
4672,8f47fd6e-a6e4-11e9-a2fc-000d3a38a36f
4683,79a1f6b8-a20c-11e9-a2fc-000d3a38a36f
4689,97e2bce6-183d-11ea-9213-000d3a38a36f
4695,2cabb07e-1d7c-11ea-a490-000d3a38a36f
4701,eccdf738-9e90-11e9-9897-000d3a38a36f
4705,00e58b24-5b4b-11ea-ac70-000d3a38a36f
4710,9f53c4be-ac42-11e9-a2fc-000d3a38a36f
4711,74bce486-6517-11ea-bac7-000d3a38a36f
4715,0174d3ce-9f0d-11e9-9897-000d3a38a36f
4722,348401e4-a45e-11e9-a2fc-000d3a38a36f
4743,a62eeeda-ed23-11ea-9369-000d3a38a36f
4746,b65f7554-9db0-11e9-9897-000d3a38a36f
4749,b459a4aa-b0f7-11e9-9757-000d3a38a36f
4758,2476c470-a9f5-11e9-a2fc-000d3a38a36f
4763,91b165ee-a717-11e9-a2fc-000d3a38a36f
4768,3ce13348-2996-11eb-b280-000d3a38a36f
4794,0cff120c-aef5-11e9-a2fc-000d3a38a36f
4795,e5004dae-aa06-11e9-a2fc-000d3a38a36f
4796,472653c6-6d06-11ea-b576-000d3a38a36f
4800,fad24308-2c24-11ea-91ab-000d3a38a36f
4801,121b434c-2406-11ea-8523-000d3a38a36f
4802,8e946800-d883-11e9-93bc-000d3a38a36f
4804,0c876328-9744-11ea-a9c8-000d3a38a36f
4806,34350cfc-948a-11ea-85df-000d3a38a36f
4809,837b1fda-a337-11e9-a2fc-000d3a38a36f
4815,4a711e3a-f12d-11e9-9346-000d3a38a36f
4820,a2565d7a-a94f-11e9-a2fc-000d3a38a36f
4826,a9e77152-f4b1-11e9-9346-000d3a38a36f
4827,2910d944-d63c-11e9-93bc-000d3a38a36f
4837,fd7e5126-ac7e-11e9-a2fc-000d3a38a36f
4846,c644de38-a106-11e9-a2fc-000d3a38a36f
4848,f0aa9db2-e8ad-11ea-8145-000d3a38a36f
4858,2e22d7a8-a3d7-11e9-a2fc-000d3a38a36f
4862,c6d098e2-af9d-11e9-a2fc-000d3a38a36f
4867,e35bbd56-240b-11ea-a30f-000d3a38a36f
4871,b5b9f96a-2ed5-11ea-8467-000d3a38a36f
4875,381563be-9e5c-11e9-9897-000d3a38a36f
4889,a71ea79e-b099-11e9-9757-000d3a38a36f
4899,41351cf8-b0fb-11e9-9757-000d3a38a36f
4915,cbd773fa-a0d5-11e9-a2fc-000d3a38a36f
4916,3031b986-c034-11ea-9c44-000d3a38a36f
4920,394cdd9e-28a7-11eb-8a9b-000d3a38a36f
4927,27ea3442-5b30-11ea-9450-000d3a38a36f
4935,843181aa-deef-11e9-957d-000d3a38a36f
4939,42813208-564c-11ea-b9b9-000d3a38a36f
4942,69409670-9cee-11ea-a27a-000d3a38a36f
4949,4eb068cc-1a11-11ea-941b-000d3a38a36f
4960,12e614f8-a12c-11e9-a2fc-000d3a38a36f
4963,8bcfc792-7381-11ea-92d0-000d3a38a36f
4965,9613a882-a513-11e9-a2fc-000d3a38a36f
4967,72b0001a-2606-11ea-8e1c-000d3a38a36f
4984,ddf06ea2-fa6c-11e9-b138-000d3a38a36f
4992,a35a9a40-2110-11ea-b50a-000d3a38a36f
4994,9034458a-c4e2-11ea-98f7-000d3a38a36f
5000,314468e8-21c2-11ea-9618-000d3a38a36f
5008,9723e3ba-1e0b-11ea-8bf2-000d3a38a36f
5009,037544d8-7374-11ea-92d0-000d3a38a36f
5021,2413f32a-3bc8-11eb-a48e-000d3a38a36f
5026,7ee9668e-9d10-11e9-9897-000d3a38a36f
5030,093480d8-6243-11ea-9d1a-000d3a38a36f
5053,81b32102-a9db-11e9-a2fc-000d3a38a36f
5056,615ea314-53e4-11ea-94d4-000d3a38a36f
5057,64ee0da0-ad75-11e9-a2fc-000d3a38a36f
5063,ad86fe1a-aeaa-11e9-a2fc-000d3a38a36f
5074,40db27fc-a953-11e9-a2fc-000d3a38a36f
5077,455ee02c-f59b-11e9-841e-000d3a38a36f
5080,a0f3898c-b122-11e9-9757-000d3a38a36f
5096,7e94262a-d63a-11e9-93bc-000d3a38a36f
5099,68faf9fc-9d54-11e9-9897-000d3a38a36f
5107,b1882316-a867-11e9-a2fc-000d3a38a36f
5111,9e64c3ee-2c1e-11ea-91ab-000d3a38a36f
5123,0f4e2a06-d6dd-11e9-93bc-000d3a38a36f
5128,ea2e2a28-24de-11ea-bf27-000d3a38a36f
5130,7c6761b2-aa40-11e9-a2fc-000d3a38a36f
5148,c458a47c-b021-11e9-9757-000d3a38a36f
5156,f98175f8-a85a-11e9-a2fc-000d3a38a36f
5168,24679300-2ab5-11eb-b280-000d3a38a36f
5171,0a565d2c-d631-11e9-93bc-000d3a38a36f
5184,b56c7662-b000-11e9-9757-000d3a38a36f
5186,e71046e0-a5a0-11e9-a2fc-000d3a38a36f
5196,e59c6194-6d06-11ea-84a8-000d3a38a36f
5200,b51579e6-a86e-11e9-a2fc-000d3a38a36f
5207,b51221d8-ab5c-11e9-a2fc-000d3a38a36f
5232,6bcae966-1168-11ea-8872-000d3a38a36f
5234,9de867fe-c4e4-11ea-98f7-000d3a38a36f
5254,6f976e4e-5b40-11ea-8de4-000d3a38a36f
5257,74e273a8-a2b8-11e9-a2fc-000d3a38a36f
5260,67bfff2c-a198-11e9-a2fc-000d3a38a36f
5279,667d3fe4-aa6c-11e9-a2fc-000d3a38a36f
5283,fd9574e8-c765-11ea-b486-000d3a38a36f
5316,af9e35c6-48e0-11ea-b6c0-000d3a38a36f
5317,626b0be4-d6ee-11e9-93bc-000d3a38a36f
5335,808f0e2a-2c18-11ea-91ab-000d3a38a36f
5336,4510fad2-b05a-11e9-9757-000d3a38a36f
5349,769728d8-9e34-11ea-80cd-000d3a38a36f
5354,062e21a4-9dc8-11e9-9897-000d3a38a36f
5355,b61a7430-a518-11e9-a2fc-000d3a38a36f
5357,a306e3f6-5bde-11ea-8d07-000d3a38a36f
5358,bb34bc96-a56d-11e9-a2fc-000d3a38a36f
5361,bb70aed4-a8ee-11e9-a2fc-000d3a38a36f
5365,78ce641c-a84a-11e9-a2fc-000d3a38a36f
5375,80ee3246-9d49-11e9-9897-000d3a38a36f
5377,a07ccdb6-9ee8-11e9-9897-000d3a38a36f
5402,c7eda238-aa9d-11e9-a2fc-000d3a38a36f
5411,54603ade-d634-11e9-93bc-000d3a38a36f
5415,e9d159ca-a6d4-11e9-a2fc-000d3a38a36f
5427,90bc0450-61ac-11ea-8dd8-000d3a38a36f
5428,4ed03a44-a513-11e9-a2fc-000d3a38a36f
5432,34935b92-9e6a-11ea-80cd-000d3a38a36f
5444,7930cdf2-b077-11e9-9757-000d3a38a36f
5445,019280fa-a87b-11e9-a2fc-000d3a38a36f
5459,85a22c42-9493-11ea-85df-000d3a38a36f
5462,7658c292-dde0-11e9-a848-000d3a38a36f
5468,0b89590e-9db7-11e9-9897-000d3a38a36f
5472,6cd0f332-5b41-11ea-ac85-000d3a38a36f
5478,126a9328-aeff-11ea-b736-000d3a38a36f
5492,0edd0772-9dbc-11e9-9897-000d3a38a36f
5495,fd969980-a9d5-11e9-a2fc-000d3a38a36f
5500,716acbc2-6373-11ea-a6dc-000d3a38a36f
5516,39ad5862-8a8d-11ea-8ec0-000d3a38a36f
5522,ae164ea8-a9ff-11e9-a2fc-000d3a38a36f
5526,6881b712-b042-11e9-9757-000d3a38a36f
5527,5250a2d8-a925-11e9-a2fc-000d3a38a36f
5539,ec7b0a34-b153-11e9-9757-000d3a38a36f
5540,612e222c-9ddf-11e9-9897-000d3a38a36f
5546,318339e4-f349-11e9-9346-000d3a38a36f
5549,8a17f1a0-abfd-11e9-a2fc-000d3a38a36f
5551,37cc23ec-a9f2-11e9-a2fc-000d3a38a36f
5556,e8ac60fc-a595-11e9-a2fc-000d3a38a36f
5572,1295f1ca-2124-11eb-b361-000d3a38a36f
5578,cb9ff576-9c72-11ea-a27a-000d3a38a36f
5583,247fd7b8-499b-11ea-8a4f-000d3a38a36f
5584,b81282fe-b121-11e9-9757-000d3a38a36f
5591,2260e2c0-ac47-11e9-a2fc-000d3a38a36f
5592,eb3dfd70-5bda-11ea-bc8d-000d3a38a36f
5595,4f4afc54-119a-11ea-846f-000d3a38a36f
5600,5edb3b0c-015a-11ea-a5e8-000d3a38a36f
5613,0925ae66-aef0-11e9-a2fc-000d3a38a36f
5658,b5587ff4-a515-11e9-a2fc-000d3a38a36f
5671,5dd318f8-ae9c-11e9-a2fc-000d3a38a36f
5681,c469f9d2-a7db-11e9-a2fc-000d3a38a36f
5685,d6d19dfc-fc01-11ea-a045-000d3a38a36f
5687,1750c696-c4da-11ea-84c6-000d3a38a36f
5695,397596c8-475f-11ea-b6c0-000d3a38a36f
5699,06090ece-afd8-11e9-9757-000d3a38a36f
5700,63d6e2d6-a346-11e9-a2fc-000d3a38a36f
5720,4db35cd0-a7f8-11e9-a2fc-000d3a38a36f
5725,643b932e-31f8-11eb-860c-000d3a38a36f
5732,7c0098a8-5b2d-11ea-ab47-000d3a38a36f
5733,2042fb0e-324c-11eb-9088-000d3a38a36f
5735,7e12d478-662f-11ea-82da-000d3a38a36f
5737,6a00807a-a1e5-11e9-a2fc-000d3a38a36f
5744,74d70ca4-4f54-11ea-99ba-000d3a38a36f
5749,a774132e-ace2-11e9-a2fc-000d3a38a36f
5755,6b054a3e-b6b9-11ea-b48c-000d3a38a36f
5768,57ad3b96-5bd7-11ea-bf92-000d3a38a36f
5772,5d2d95aa-a838-11e9-a2fc-000d3a38a36f
5780,9728ec8a-64a5-11ea-a507-000d3a38a36f
5787,00f7553c-5bbb-11ea-b88d-000d3a38a36f
5788,f51e8faa-afb2-11e9-9757-000d3a38a36f
5792,7df26b6a-a957-11e9-a2fc-000d3a38a36f
5793,c1dab084-9859-11ea-9d91-000d3a38a36f
5796,d61a491c-a807-11e9-a2fc-000d3a38a36f
5801,b8cde630-9ad1-11ea-9fd8-000d3a38a36f
5815,5a8ddbc4-aafa-11e9-a2fc-000d3a38a36f
5819,9296abbc-712f-11ea-adca-000d3a38a36f
5821,b952b604-a71a-11e9-a2fc-000d3a38a36f
5823,da521caa-afc1-11e9-9757-000d3a38a36f
5828,5ecce2c2-370b-11eb-a48e-000d3a38a36f
5838,15248dfa-213b-11ea-9618-000d3a38a36f
5847,5c01741e-d932-11e9-93bc-000d3a38a36f
5857,246f8b88-8cbc-11ea-8f41-000d3a38a36f
5859,3820c10a-bc92-11ea-aa61-000d3a38a36f
5863,01fe2034-98ea-11ea-b97a-000d3a38a36f
5867,970d7144-b005-11e9-9757-000d3a38a36f
5868,ebb8a328-1fe8-11ea-87bf-000d3a38a36f
5876,8e8ea862-1860-11ea-9213-000d3a38a36f
5881,31e8adf8-ae14-11e9-a2fc-000d3a38a36f
5882,909b3780-a5db-11e9-a2fc-000d3a38a36f
5885,a88348ca-a715-11e9-a2fc-000d3a38a36f
5888,4cd81210-6c56-11ea-ba86-000d3a38a36f
5896,07c18f50-138a-11ea-a001-000d3a38a36f
5914,67534e86-acbf-11e9-a2fc-000d3a38a36f
5916,68d101ce-9740-11ea-a9c8-000d3a38a36f
5923,38d2a610-aaf8-11e9-a2fc-000d3a38a36f
5936,c5432f8a-a4fd-11e9-a2fc-000d3a38a36f
5946,ac663322-2653-11ea-b9a0-000d3a38a36f
5947,55359dd2-9f66-11e9-a2fc-000d3a38a36f
5949,020d943e-be28-11ea-aa61-000d3a38a36f
5952,73d46758-180d-11ea-9213-000d3a38a36f
5956,98f16fc6-ddb7-11e9-9cd3-000d3a38a36f
5959,e5ceb4c8-a925-11e9-a2fc-000d3a38a36f
5964,5cbc3e14-aff9-11e9-9757-000d3a38a36f
5970,a9527430-2c51-11ea-b752-000d3a38a36f
5974,514bfa9a-7210-11ea-adca-000d3a38a36f
5992,9a293d96-a47e-11e9-a2fc-000d3a38a36f
5998,23f8e834-a8a0-11ea-8479-000d3a38a36f
5999,385c7a5c-184f-11ea-9213-000d3a38a36f
6002,f1e2fc94-5b2a-11ea-b824-000d3a38a36f
6006,df2c7c02-1957-11ea-b6a2-000d3a38a36f
6010,1e6a9620-aa7b-11e9-a2fc-000d3a38a36f
6025,4ae25330-aa0f-11e9-a2fc-000d3a38a36f
6026,c909d532-9e19-11e9-9897-000d3a38a36f
6038,9eceeffe-a590-11e9-a2fc-000d3a38a36f
6042,6493e79a-3d93-11ea-9e19-000d3a38a36f
6048,57e9fbb6-ab57-11e9-a2fc-000d3a38a36f
6062,12f9e74e-a848-11e9-a2fc-000d3a38a36f
6100,205a904e-39cc-11ea-85d6-000d3a38a36f
6110,ab33f8fc-1358-11eb-8ffc-000d3a38a36f
6111,6d247776-a987-11e9-a2fc-000d3a38a36f
6118,8a3f25be-b219-11e9-b5cf-000d3a38a36f
6126,d97929dc-afe8-11e9-9757-000d3a38a36f
6129,1b49e556-ada3-11e9-a2fc-000d3a38a36f
6130,39fdbc40-b14d-11e9-9757-000d3a38a36f
6132,4f871f12-a51c-11e9-a2fc-000d3a38a36f
6140,f4c3b18a-a8d6-11e9-a2fc-000d3a38a36f
6143,b688756e-5e47-11ea-be5b-000d3a38a36f
6147,7069e908-2915-11ea-b87a-000d3a38a36f
6177,cb7fe898-904d-11ea-a501-000d3a38a36f
6191,72c5c64e-4e7d-11ea-99ba-000d3a38a36f
6211,aa8b07ce-7588-11ea-b23f-000d3a38a36f
6214,ed1ac040-a728-11e9-a2fc-000d3a38a36f
6216,747a4c7e-ab69-11e9-a2fc-000d3a38a36f
6220,92cee418-d680-11e9-93bc-000d3a38a36f
6227,dc18a5cc-9f9a-11e9-a2fc-000d3a38a36f
6229,b3626232-5456-11ea-b1db-000d3a38a36f
6230,cdbca668-a8d2-11e9-a2fc-000d3a38a36f
6232,0961104a-aa55-11e9-a2fc-000d3a38a36f
6238,bb3d8f5c-a52b-11e9-a2fc-000d3a38a36f
6242,ddabf9aa-74d5-11ea-92d0-000d3a38a36f
6249,b82419b8-94b2-11ea-85df-000d3a38a36f
6250,4203a8ea-a258-11e9-a2fc-000d3a38a36f
6251,4eb644d8-2469-11ea-a30f-000d3a38a36f
6259,292c3fd0-24ee-11ea-bf27-000d3a38a36f
6266,2787b6ea-b0be-11e9-9757-000d3a38a36f
6269,16d50500-d6bb-11e9-93bc-000d3a38a36f
6291,e26e7c7e-9efc-11e9-9897-000d3a38a36f
6301,792b873a-5bd9-11ea-aa71-000d3a38a36f
6304,33a54b76-9e04-11e9-9897-000d3a38a36f
6311,95877424-aefb-11e9-a2fc-000d3a38a36f
6317,b7f2c5dc-a84b-11ea-aecd-000d3a38a36f
6326,20d04170-1344-11eb-8ffc-000d3a38a36f
6332,1ef16e58-fd6d-11e9-a5e8-000d3a38a36f
6337,f7e2335e-a7c4-11e9-a2fc-000d3a38a36f
6338,85cb3e36-a8dd-11e9-a2fc-000d3a38a36f
6355,158a0ba0-ad8f-11e9-a2fc-000d3a38a36f
6356,d851bed0-abf5-11e9-a2fc-000d3a38a36f
6360,9c6e14d8-a8e0-11eb-8f64-000d3a299ebf
6362,6754e360-ad9e-11e9-a2fc-000d3a38a36f
6368,8a59cc38-a932-11e9-a2fc-000d3a38a36f
6387,255228f2-a5dc-11e9-a2fc-000d3a38a36f
6390,80381a0c-9d9d-11e9-9897-000d3a38a36f
6398,86ed1218-9fc7-11e9-a2fc-000d3a38a36f
6402,851de3b4-8f0c-11eb-8cb8-000d3a38a36f
6413,97c6f818-a46f-11e9-a2fc-000d3a38a36f
6414,24dca674-bc63-11ea-aa61-000d3a38a36f
6423,a9ae7084-f4af-11e9-9346-000d3a38a36f
6428,55db867a-97f9-11ea-9d91-000d3a38a36f
6433,6f497880-1f6b-11ea-87bf-000d3a38a36f
6446,9af30e66-5bd3-11ea-bfb1-000d3a38a36f
6450,a2d290f4-ab82-11e9-a2fc-000d3a38a36f
6458,879a5914-9783-11ea-a9c8-000d3a38a36f
6463,016cb6c8-a3e8-11e9-a2fc-000d3a38a36f
6498,5edbca42-2a84-11ea-b3a7-000d3a38a36f
6503,8c7fdbde-412f-11ea-96d9-000d3a38a36f
6519,4e05ad76-1915-11ea-9213-000d3a38a36f
6528,f2fcb710-9e32-11e9-9897-000d3a38a36f
6542,26a03a58-afc0-11e9-9757-000d3a38a36f
6545,0904db6a-8504-11ea-80af-000d3a38a36f
6550,1c2ac02a-a4b7-11e9-a2fc-000d3a38a36f
6554,a49baaac-a929-11e9-a2fc-000d3a38a36f
6560,4c3da95c-a6a7-11e9-a2fc-000d3a38a36f
6564,d796e3b6-5b46-11ea-881c-000d3a38a36f
6579,d7d0581e-a596-11e9-a2fc-000d3a38a36f
6582,8c10dada-99cd-11ea-a274-000d3a38a36f
6586,0515c070-9e6c-11e9-9897-000d3a38a36f
6608,eb77f582-ddc9-11e9-a848-000d3a38a36f
6609,6797ec36-e0cf-11ea-b5cd-000d3a38a36f
6614,ec471f62-b054-11e9-9757-000d3a38a36f
6615,df4bedba-2719-11ea-aaaa-000d3a38a36f
6616,98c3ae20-b214-11e9-89fa-000d3a38a36f
6619,87498558-9d9b-11e9-9897-000d3a38a36f
6629,ad82b4be-e229-11ea-8839-000d3a38a36f
6630,77f8c672-a6d8-11e9-a2fc-000d3a38a36f
6640,23e54c72-a700-11e9-a2fc-000d3a38a36f
6641,36b5c2d4-9d9e-11e9-9897-000d3a38a36f
6643,da607bc2-6e86-11ea-a8bb-000d3a38a36f
6644,b2f2bd36-b0a2-11e9-9757-000d3a38a36f
6646,b9749d98-b0c8-11e9-9757-000d3a38a36f
6652,4611ac8c-3cab-11ea-b550-000d3a38a36f
6654,3f68b4ce-d815-11ea-aee7-000d3a38a36f
6657,00034aaa-a838-11e9-a2fc-000d3a38a36f
6667,98170d7a-a0e2-11e9-a2fc-000d3a38a36f
6674,26893c46-20c6-11ea-97c9-000d3a38a36f
6679,d17299e0-a213-11e9-a2fc-000d3a38a36f
6708,eecf8394-9e45-11e9-9897-000d3a38a36f
6721,7e8fbafa-1883-11ea-9213-000d3a38a36f
6726,1982ec7e-bba1-11ea-995f-000d3a38a36f
6730,a35654da-5bda-11ea-9c17-000d3a38a36f
6734,92e2be0a-b189-11e9-89fa-000d3a38a36f
6735,460de8bc-a3be-11e9-a2fc-000d3a38a36f
6744,e439d9e6-d722-11e9-93bc-000d3a38a36f
6748,520e26b4-fbd8-11e9-b138-000d3a38a36f
6761,ef80c734-1c13-11ea-ac4f-000d3a38a36f
6774,d9fd3f4e-20b6-11ea-97c9-000d3a38a36f
6795,095b88fc-a0d5-11e9-a2fc-000d3a38a36f
6802,92353bc6-aa0a-11e9-a2fc-000d3a38a36f
6804,1a44854a-c525-11ea-9dde-000d3a38a36f
6807,bff3ce7a-a5a9-11e9-a2fc-000d3a38a36f
6823,6a50e9aa-b141-11e9-9757-000d3a38a36f
6834,caae2a78-20b9-11ea-97c9-000d3a38a36f
6843,9a5b8680-ae55-11e9-a2fc-000d3a38a36f
6847,fb4994ec-a346-11e9-a2fc-000d3a38a36f
6859,1f669720-39ac-11ea-85d6-000d3a38a36f
6860,ace886ec-d955-11e9-93bc-000d3a38a36f
6862,5cd09580-70b0-11ea-95d1-000d3a38a36f
6869,92218586-9a46-11ea-a274-000d3a38a36f
6871,e49e6a12-b00f-11e9-9757-000d3a38a36f
